Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Paraguay,,,-7380952.380952306,-5428571.428571396,-8492063.4920635,-3523809.5238094926,-13492063.492063493,-16793650.793650806,-22865079.3650793,-25722222.222222,-7158730.158730194,-17063492.063492104,-555555.5555550009,6904761.904762,-22008054.396825016,-70206349.20634899,-57396825.396825016,-62500000.0,-94571428.57142907,-187849206.34920704,-275976190.4761909,-383277777.77777696,-412992647.058825,-376195812.7191781,-197154456.175627,-1481052.5981390476,53515677.097029924,10441563.952090025,497591112.61905,989845822.6661599,763637466.7425604,876176218.60851,727943294.14118,452142645.7031503,-113233108.89560986,497146770.4353504,239398217.1420803,100173387.3159895,710589187.1233692,709670144.72263,709972711.3743601,737391727.5014496,1116038375.59873,1012334050.2837696,1084790238.10878,1091490577.8176003,1054564668.4935799,1383642073.1176596,1009019885.7211304,1196565331.0259,823867570.9276009,670262353.9684982,407940683.5494003,1562167545.889,745012702.7936001,924931585.0417995,2355629076.7752,2050638579.2427998,658580471.8740997,361208565.20759964,1339703583.7943,492159930.1268997,-2097283007.5592995,904885487.1800995
Peru,-1540207.8940559626,-40342815.70057106,-65477166.55725098,-112706862.83045089,-12485257.830443025,-171534174.57761204,-220009085.95153093,-294255206.1367849,-43953904.78148997,41315403.437759876,136918186.98027992,-77548357.44386005,-59463419.35554004,-222259286.56905007,-1002633463.721,-1828097677.22665,-1284218466.29862,-966402846.6536002,81804651.35151005,1343792281.31148,616225600.8877096,-899795888.4095597,-748315483.7895403,40524754.63853979,781976936.3439798,1117545718.3488798,-356551353.2891202,-745196257.9814901,-466704000.0,27564709.95025015,508322308.88888025,-774221750.8677201,-1061106845.8093405,-1346342114.5241594,-1517027863.77709,-3053462186.3640394,-2774314468.4838505,-2625375375.375331,-3078787465.0098495,-1210518540.40479,-1035559758.1592598,-968615489.8663101,-383204935.0427799,237698321.4531994,2596227078.3290997,4822398155.731499,8233372014.902599,7515819750.719101,1231415974.5719986,5765885399.375797,5870890668.554497,8617697251.370697,4391136440.669601,-343092025.2755966,-3291248744.295601,-4912325216.466698,-361178550.20149994,4064422258.263199,3901901142.3041,2590972471.7416,3578887311.6884995,6827891069.161797,1374902514.379303,8744530328.065498
Philippines,,,,,,,,,,,,,,,,,,,,,,-1197733594.5263395,-1873066429.7423906,-1847128737.2835999,-335522752.4189291,420840045.28964996,813055441.9000807,-103675612.8244896,291312180.9176903,-874773749.0582199,-2088987379.9387207,-1185671234.082199,-2073581706.5615997,-3634585116.683199,-3200846888.6917,-4603360361.309402,-5756364749.1427,-6640475322.946697,-3324942722.540798,-290471113.04990005,1284389810.4304962,-2043575087.3655968,-3231875065.9231987,-2580367583.668701,-3298092120.657501,-1488407058.250496,2093993160.5383987,3717625648.096901,-1757044418.7264023,-787556697.0990982,-738915840.7387009,-6054453160.481102,-7616276874.582794,-9851262392.603699,-8208058289.425003,-14481031085.092697,-26860444593.904297,-29772797714.1371,-40706015493.69299,-45505202473.72299,-28085930915.496796,-47213793709.167984,-63301036886.851,-61590587933.06799
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074248355.555397,-2265123697.192299,-6181517229.938698,-8458019220.809105,-10079130691.677605,-11180202826.6885,-7220254525.025002,-7089158347.493698,-5980085238.777893,-7322203758.596405,-3869901340.850998,-8248693750.043991,-16342780758.322998,-28050731308.85199,-4234743162.3309937,-11672802042.915009,-12073518452.515991,-3905983709.100006,5788426753.384003,2208244493.1779785,9926780740.152008,13946746587.765015,14895219615.583984,12027244661.937988,21966335666.612976,33983789524.229004,22064950477.76703,11711940418.570984,46613353421.24597
Portugal,,,,,,,,,,,-404839609.4839599,-494459363.9575999,-399770200.14825964,-808299264.10466,-2073433307.0244598,-1851043137.2548995,-2113779840.8488102,-2499565217.39131,-2256546532.84671,-2220319672.1311502,-3725442531.037261,-4769358306.188969,-4394442482.341061,-2676254071.6612396,-1526440701.177761,-822089657.6067791,-786655944.2433987,-2360348655.1870995,-4466105849.582201,-3598389355.742302,-5287396990.578003,-6488605522.408798,-7950987525.987499,-6626869467.6474,-6888712560.386501,-7530287912.9627,-8722525344.424198,-9357416809.6055,-11362958593.054302,-13193669761.512398,-13098469051.8228,-12424660028.7622,-11001387195.767906,-10582015649.0709,-14905302069.6391,-17311334502.898003,-16350314965.687103,-18176093820.0338,-25165708546.337692,-16894818154.457,-18202971434.916702,-10270004538.930008,-1069897488.1944885,2487546493.798401,343995350.5863037,1474193135.0800934,2450560625.5832977,2379942262.355301,1499682322.4550018,1285251892.5879974,-4584592429.945496,-7109880155.868988,-6167579507.705002,2666160824.778
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818681236.2637401,82142802.19781017,357143049.4505501,1368681318.6813202,1141758241.7582397,4256868131.8681397,7983791208.791161,6457142857.142849,6238186813.1868305,7820329670.329649,12047527472.527458,15774725274.7253,16477472527.472496,19482142857.1428,38375549450.5495,21638461538.461502,48258516483.5165,78045329670.3296,88182692307.6924,85557142857.14331,76224450549.45041,33019780219.780205,8921978021.978004,23011813186.8132,36750000000.0,25276373626.373596,11868681318.681404,44345054945.055405,87172802197.8021,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3615693267.944749,-1134965309.5955,-2112083333.3333302,-1310440102.6248198,-620812161.2721996,-1883164148.56785,-2905611417.45055,-2423011353.3316,-3255561890.03986,-1671836398.21455,-1990674715.0453491,-3117155452.4154396,-2618450281.844799,-4482339946.873602,-6851547206.094299,-10131062278.177998,-14815112800.611504,-24588208756.280098,-27570033721.631004,-11187131578.300095,-11346266402.341103,-11168605475.0234,-9273974972.6083,-1721256870.2885132,-842267125.4860992,-1462552928.1390076,-1963818827.5818024,-5227450171.400711,-8517798659.789001,-10593297427.397003,-11076034073.5793,-16198953133.784988,-20446264510.314987,-16786961939.531021
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509283819.628006,1123595505.6179962,1481481481.4814072,64753026634.382996,33548198883.814987,18027556763.05069,13428951157.382004,16544404557.515488,8919619706.137009,18073158165.893898,33395613322.502,52012086740.1356,38865272540.2809,37240829346.093,48937794101.23599,72422769871.57298,104615816709.413,125994089652.892,112060410826.92896,153406799012.187,90978810005.86002,123146419502.294,165214881959.20105,147144126697.71204,123874176653.53302,132220872121.51404,109725268368.57,66276014681.65396,83515016702.74597,165825907084.227,129321947358.677,75810373407.591,172283220395.82202,289887082039.14307,87678768682.862
Rwanda,2800000.0,2000000.0,-4400000.0,-8600002.0,-800000.0,-7200000.0,-10857145.142857198,-7820001.0,-11020002.0,-12600000.0,-8200002.0,-14843441.8559766,-19651483.6328104,-5362120.778818503,-28286131.7401335,-48766032.4833851,-30717758.018986702,-25329626.771717995,-81687004.926822,-18917846.638394,-149888673.39004502,-167851645.31032804,-177283534.82008,-135794220.519744,-111639995.38195503,-156205752.300781,-147218466.727549,-252229253.09571397,-263114399.800816,-268140661.756161,-215616683.42689702,-205282255.201181,-257577478.62690198,-302205615.436275,-440805352.727273,-267381347.6085527,-278779978.48901665,-330924956.25399494,-350608599.499251,-356091677.923615,-346126874.729597,-288322167.290192,-299777756.55432904,-294164067.47821593,-301212060.11266696,-376719144.222554,-380268168.638505,-351501603.422585,-780034277.48845,-911926035.7502569,-967304232.377327,-991314745.550814,-1267039612.3947601,-1228392808.47339,-1331862687.7057598,-1600964029.51354,-1620911864.50581,-1167569424.75074,-1307680965.2704399,-1482514074.87959,-1682443602.94633,-1726788279.7396898,-2155747508.6825995,-2134773595.1334496
Saudi Arabia,,,,,,,,,963960711.1111101,1042836022.2222202,1572222222.22222,2591362407.61572,4185774158.3153496,11776865468.494091,22585633802.81692,24135407770.9537,22707932011.331505,18443064170.447903,6195798164.587101,23056756397.2903,59490035596.3882,60310278645.31329,17796370134.395294,-11894066570.188095,-12800510783.200897,-6827443401.435596,-7899000810.1539,-5373831775.700901,-3423497997.3298035,-4130040053.404598,10541522029.372505,2535380507.3432007,4279305740.987999,1194926568.7584,10720160213.618202,13809612817.0895,21247797062.750397,21789586114.8198,4662133333.333405,18576266666.666702,35333333333.333405,28922133333.333298,32810933333.333298,47212533333.3333,69570133333.333,105591257238.9312,112011748998.66501,104039226150.768,146168800000.0,39987200000.0,87628000000.0,178246933333.33398,184213600000.0,157743200000.0,99158400000.0,-29296800000.0,2749866666.666992,38017600000.0,105327200000.0,66919200000.0,664266666.6669922,73485866666.66699,187668800000.0,78695733333.33301
Senegal,-10732057.060961008,-20976979.239778996,-21958733.961533993,-42274774.984303,-48291448.878586024,-35260894.06400502,-40275417.39448601,-55530283.63655999,-111762719.64693001,-118713213.600613,-92890198.163706,-120905430.83578402,-123162897.97864097,-215838572.22447598,-226833335.488118,-262727395.45776296,-320390928.75865805,-373799193.0525329,-473309896.62754905,-494994369.44930494,-770399674.923589,-948392498.972142,-717190200.790243,-753290508.3674291,-684767650.781189,-579136968.5197061,-631025054.88904,-696557972.803318,-679173799.122163,-648670937.02161,-789138069.1138101,-809060510.8150699,-891875573.43342,-859567455.415779,-619015528.82399,-721942267.3287201,-662800003.51088,-638913995.47346,-710981169.4354198,-756643007.7868402,-790841495.71583,-931869614.99618,-974628352.4445498,-1261395199.0537097,-1557460427.3943202,-1683277736.83886,-1828626595.2210898,-2541703823.7159896,-3550995270.4241996,-2182849883.6990995,-2014419287.4653797,-2666759216.82157,-3007037842.5113196,-3013229509.97023,-2947006376.59394,-2267340116.12876,-2091854968.3333607,-2906997981.16529,-3673626810.6691313,-3339746064.8175287,-4573902035.717489,-5530794126.041791,-7268884143.575029,-7717991983.60949
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514548022.5988709,-1464562383.61266,-1927743856.0289598,-939546197.71105,-886678386.1424301,-338711235.017629,-1966114243.3398504,-2855061391.3721404,-3344568241.2556,-6262333551.439331,-4755717707.580761,-5859027668.149019,-9075405236.641102,-11372467630.3534,-6016270941.660799,-5107895518.912498,-6305016540.8941,-5966049926.511799,-3974741336.4897995,-3799075051.013897,-2790839289.1646996,-2019794595.2406998,-2976987040.9715996,-4340872217.964397,-5200807589.139698,-4533777382.753502,-5068837719.753197,-6972921172.425903,-3532643820.3214035
Seychelles,,,,,,,,,,,,,,,,,-30500009.23319585,-34668549.253648505,-42664424.0094919,-62557697.0146779,-76623540.8599879,-74812366.2592985,-81786237.76848741,-66533729.32551691,-60717251.649592,-69452185.5091429,-86273479.178188,-89982885.56016369,-125775286.1625017,-128840965.63819948,-127016287.35782939,-120966277.63026881,-141252269.665554,-184730194.71264622,-153186755.80521402,-177157353.1573532,-232469446.065313,-221777567.06567097,-254863172.49767202,-281686270.472626,-17385751.066231012,-98365423.58552504,-26503782.002771974,46646621.18011403,-33733781.81818199,-165134600.0,-123336845.606601,-13369511.68919599,-123156431.53083694,-94960690.49532902,-151451558.06501997,-149877966.55400002,-175218189.45097995,-94809967.48715997,-208039149.18868017,-104647893.08937001,-159449947.0197599,-161222455.53546,-207314588.75661016,-162488390.07358003,-281901645.83593094,-345664876.90717006,-193430838.1785102,-239215326.51582003
Sierra Leone,,,,,-1633266.6937869936,-8679996.52800101,-14419994.23200199,-14774781.243484706,-10440004.176001698,9960003.984001994,7560003.024002016,-4693739.514306009,-5869262.795616984,7104865.362801999,-13209252.087471008,-63604646.78956899,-43941626.82865399,-48495420.84605399,-40208588.01956001,-79661674.40892401,-168984568.489236,-186437753.42938402,-131837080.69269001,-109105567.725544,-19362935.516643986,-15312131.91990599,-15162813.820531897,57926739.71154198,151227163.68333602,58281644.45856199,4476848.256568015,17586260.370103985,-8913950.946516007,-33020912.118268013,35225159.842088014,-68373831.35212901,-138478874.15726098,-15972775.877307996,-48474755.3430565,-40788273.994772896,-135186951.066499,-215307052.74803525,-266793694.504403,-250318825.31858498,-183192022.57395002,-193548699.67621702,-154240390.23481202,-196169015.934016,-305041899.839511,-354269342.666844,-455991535.63006604,-1164179789.117997,-738217851.6854599,-1485908594.5547798,-1086569854.54531,-1184513159.968483,-1087291452.700664,-822056456.0686591,-952174445.309613,-1185573550.304707,-724488360.900342,-791819587.7646501,-818449206.8068302,-821998171.7799299
Singapore,-96236141.14634013,-111295496.56673002,-85946126.05431986,-133737529.4817102,-97118142.43993998,-107865491.53605986,-79184116.13669991,-90976800.09930015,-78138781.27021003,-156800229.97368002,-365017868.69288015,-461126355.67751026,-423869931.4911299,-334720000.0,-784365589.6475906,-525462677.99252987,-438999704.80327034,-97013113.1616993,-280027875.7070999,-525813544.4151001,-823737698.8871994,-483794134.1304016,-294693993.4681015,103878504.67290115,-38570752.48460007,57428156.204502106,489841370.8467026,620924037.8432999,2425783475.7835007,3356887298.7478027,3633543557.4013977,6003531114.327103,6328550547.678299,5990626262.9263,11915592322.861008,14737243143.134003,15768052134.653992,14747583185.95102,18428037251.390015,14673233598.255981,11853212626.953003,14812613333.646027,17051326156.548004,27295927006.51999,30345491850.80301,38200261115.587006,45646166326.711,56581040964.712036,40002940218.15503,45619605160.48303,63099153066.94202,76981672412.25806,71489970200.27594,71092623671.38196,73803243755.17902,84076882512.32,83617121688.31201,91482665604.57593,112079027788.2799,111298104764.99097,109807993088.56293,157305079409.266,192075678898.53003,187333096508.92493
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1210890045.70848,-657818024.4776897,-1002909820.1578102,-1188868587.491209,478429232.41189957,-156431372.5489998,-3672266159.695801,-2853180015.8605003,-3275846291.5315,-1441026743.1856995,-680355170.309,-2276880132.515003,-2256438655.8905983,-208333727.54629898,-877380279.5037994,-2154882540.3267975,-1720334871.681099,151060941.87249756,-2072600372.6062012,-466584010.5480957,-862224908.5332947,87768346.51750183,4592965327.3125,4812877978.405106,4194344004.7360077,1749394493.4449005,1685873213.6242065,1209464909.558792,1194797658.5680084,-36447851.0901947,1144673532.3096924,-549366315.6670074,-6893664968.085999,2103311847.102005
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814088983.0507984,980443478.26087,724663915.0943403,36182010.582009315,188714418.6046505,-478588758.5927601,-268309135.97732925,-236221488.59541893,-374681188.6900997,-983310481.2129993,-746134309.0830994,-217282329.71369934,232806982.54360008,-94071502.95030022,-497969606.3776016,-231748538.7389984,-18936143.520198822,-638818187.463501,-1174165862.4328003,721320098.167099,513814637.08330154,631560721.2646027,1585490890.9500008,2273255976.2889977,3383417826.485504,3463726160.520302,3824379034.3447037,4363558477.569405,4576338078.122398,4673904592.188202,4801741043.198494,3612973596.7285995,1046173283.5739975,4428033989.778496
Somalia,-7994014.722394101,-13580012.487994999,-29959994.736002102,-21840004.703998096,-33180009.127996296,-8497983.160806797,-19599992.160003103,-23379990.6480038,-18997992.400803097,-23471428.571428597,-16857156.571428604,-22024116.5183758,-20056951.988682203,-65748611.63734749,-105321658.45909432,-102494073.3915806,-111485331.2152506,-194202889.27536297,-170994342.541436,-302427800.524935,-333831293.700705,-304470475.079265,-325891971.15717196,-360031823.145202,-366490400.46548104,-113728919.4221513,-208682717.3701675,-247643144.9203964,-180270962.5132576,-406520818.244299,-256356574.3142392,,,,,,,,,,,,,,,,,,,,,,-2159151959.998753,-2334254796.0522733,-2484707925.90199,-2629194400.00062,-2783701099.99725,-3245437180.000915,-3574240003.7965803,-3823400000.0,-4174640000.0,-4437200006.67,-5651930469.976219,-5837317460.00147
South Africa,377999848.80006003,639799744.0801003,743399702.6401203,510999795.60008,198799920.48004007,-121799951.28001976,264599894.1600399,47599980.96001005,449399820.24006987,89599964.16001987,-632799746.8801103,-829118994.6547699,525545546.19662,739236756.0619593,-201625662.09009933,-911416779.8048992,-433550108.3874912,1974550493.6375809,3044050761.012701,5282516035.785301,6468644152.6693,-1663667886.3100014,-314970492.23810196,3155013014.9897003,1361778160.9826012,5064892817.481298,5755718081.847401,8506247197.368702,5982490186.798302,5093650495.276398,6132598158.4813,5137769504.746799,5274167658.363499,6080039366.632999,3045794213.019203,1026444100.427803,2204054613.849697,1723321503.0853043,1534110765.6552963,3454792581.5010986,3927186668.0268974,4797436597.0468025,4384888471.376804,4150567322.1940994,-328808195.6836014,-659346396.3488083,-4775569075.849503,-4020941427.449112,-4631880776.006012,1246330694.3363953,4844542605.04599,3482071046.222992,-5665968002.046005,-8484620142.587997,-5711637794.622009,-4505144658.724701,1459108010.170807,4364612608.823502,2060869011.9620056,1971031573.194992,14844418855.095703,25979174233.311005,7975212861.109009,1252341416.1889954
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074239994.261941,3154793445.3199406,4661787149.11709,5802726798.260279,1675690949.1525402,-5772963152.54237,1696229694.9152603,929991454.4143,,,,,,,,
Spain,,,,,,,,,,,-634228666.5081997,68340119.76047993,-288646129.95081043,-1140005711.0222988,-5167078165.561001,-4959394202.898499,-5842516786.8689,-3503969331.873001,78546006.94440079,-885949429.846302,-6898052912.5086975,-5669717066.137997,-5009245797.3647995,-2730429234.3387985,1872076174.705101,1600854207.4364014,2681646667.4586945,-2712726047.7024994,-7858501642.622398,-17259685172.171494,-22235288932.418793,-22740254603.683395,-22619393791.645996,-7943935154.922211,-5306615327.287994,-6745396317.054001,-973335084.7230225,1209090909.090973,-2663993763.225006,-12163706599.614014,-17606826021.961,-14189458605.118988,-13991654416.078003,-20017014299.608,-39615800979.151,-55631984709.72699,-72139174807.05896,-85367077062.74597,-77429392407.81299,-12958923481.640991,-14818860900.0,3942017276.263977,27224671957.031006,52337147571.372986,41951397767.05902,36369832554.68701,49290395614.78601,48023876492.94104,39230127861.177,41892975105.88202,19552112992.99597,14460183031.007019,12768214737.354004,63617520964.70703
Sri Lanka,-41723718.48739505,-13690578.36134398,-20201841.769546986,-21535144.201680005,-27586140.16806799,6932773.109243989,-60924369.747898996,-52880658.43621403,-53450365.21008402,-122352941.17647004,-72268907.56302595,-47386172.0067451,-40201005.02512598,-34843750.0,-266917293.23308194,-283166904.42225003,-83828775.26753998,150169109.3573799,-130493273.54260492,-405202312.13873005,-908771929.8245602,-709922077.92208,-901345506.9677999,-780492987.6753101,-358962264.15094995,-714617083.94698,-743718772.3055,-701902173.9130499,-750895944.67149,-663550624.1331499,-633150274.58811,-910273144.7909098,-898790782.5690203,-986879139.0728397,-1383265884.25739,-1360273170.731701,-1240691152.5239697,-1065687903.0344105,-948859581.0705996,-1218699350.2264996,-1731889365.0175295,-982190017.9050999,-1076275690.9889202,-1138427268.9597998,-1822670224.33047,-2179492537.3134108,-3111944608.740941,-3356826499.54735,-5572122515.4895,-2731111337.17132,,,,,,-6071574507.9531,-6005487219.0741005,-6315667014.640301,-6536046126.134899,-5143694975.955299,-5204808812.420301,-6545692561.491102,-2642074918.3641014,-1381023149.1108017
Sudan,17518667.482823014,-12636415.889248997,-5743825.404204011,-18093050.02324301,-33314187.344383,-11774842.07861799,5456634.133994013,-6892590.485044986,-29006318.291229993,5456634.133993983,-1435956.351050973,-35324526.23585397,-16082711.131771028,-66915565.95897603,-317346353.582269,-511774843.5145761,-476163126.008512,-543930632.696804,-592923337.042801,-791300972.7175949,-1140000000.0,-1503064285.52805,-1260107110.206965,-876923076.923081,-838461538.461535,-494786297.90962803,-348000000.0,-680000000.0000031,-562222222.2222251,-855555555.5555601,-1024444444.4444501,-3710656936.75517,-645478027.335397,-266957218.112876,-669005644.681175,-668492938.4397209,-695247491.1895859,-837693710.205282,-952998950.707138,-977998846.962825,314384972.14362,-184244464.96569014,-508999611.85814977,-413259157.4789901,-488035943.4675498,-2446587396.5234003,-2721597875.7863703,-357988889.44000053,2457021772.9431,-1895773730.76923,1310689655.17243,-1405684210.52631,-3064550000.0,-3375123287.6712294,-2786449438.2022405,-2861757575.7575703,-2247766666.66667,-2314814285.7142797,-2123525798.5257998,-2979518601.6528897,79881902.2606399,127399586.29506493,229137025.26031804,-281371341.6719701
Sweden,-37576861.28902006,127599494.63209009,114150591.90759993,107295080.72346973,120188235.6782198,-120435084.33977032,-88233802.08696938,72235418.55019951,38768577.81093979,-7522215.204250336,-67186460.99125957,572290134.4154205,833838400.8063011,1709287889.5426998,-154673604.54119873,180600404.60479736,-1007797010.9506989,-1054375223.1346016,1383327210.3574028,-593045415.3157997,-1836616464.9139023,248975984.51630402,-163747333.90629578,2234508223.4482,3828022195.8944016,1865020862.6319962,4507438514.2344055,3254871616.932701,3217945880.663307,899263211.7761993,763467256.8764038,3694739644.481102,3949476973.7971954,6318832386.874702,8401632970.451004,16016990733.601593,16774828511.780304,17349015704.2007,16049761632.221298,15100697134.00499,13191591539.149994,12679710720.198013,14002115619.640594,17849078070.315994,25767801983.97101,25437101069.168,29008023637.20099,28913268627.567017,26856366919.026978,21536752985.444977,22969468595.83899,25311450399.70401,24012342406.580017,22378973606.22,17871132822.263977,16354665455.552002,13149043398.196014,10009871685.632996,9108752718.572998,21081057221.136993,22836801604.69699,27534794261.836,11050150617.468018,23264867809.330994
Switzerland,,,,,,,,,,,-63115481.36299896,-45029391.13189888,221037101.0394001,178286147.62379837,-321543315.54389954,3380381590.671398,3989277484.397503,3744103598.9181976,4976046979.8657,1513467252.0598984,-2747267410.6343,577611241.217804,641748017.5343018,-1159673669.6679993,3068976890.6669006,2823849660.168495,1304469397.965393,2579710971.0301056,2715968017.494705,2503159117.3053894,551666426.7200012,3789785216.179001,7226994737.589996,10772714537.08699,11976138773.123001,13362751797.039993,11233942556.634003,13321429063.597992,11451783694.303009,11155414059.37999,13789333846.51799,12510924389.666,16508751443.603012,18487339422.291992,28608649778.850006,22784712495.98401,30796138140.054016,47963875374.875,53780599205.98303,34601471372.117004,57550378833.922,52571775339.73804,62470319393.24298,73750128765.09796,76003969221.513,73017271797.77704,69267821492.23505,63090678131.05597,76386915957.93701,70717077809.36298,47526073441.564026,100203417972.58002,112138203297.43701,110058404656.70203
Syrian Arab Republic,-55258324.02234599,-45217458.10055801,-6992601.626017004,-20925340.31413701,-33482774.86910999,1043.1758910119534,-71571329.78723398,-53751833.81088799,-55309462.23920101,-102820346.745175,-76172489.77022398,-129282482.22365904,-170092838.19628596,-120236530.88042092,-498534679.25757,-857474312.2307,-1127199753.01019,-1731054131.0541298,-1519473081.3287601,-1675159235.6687903,-2247898089.17198,-2688796093.1417704,-1795327457.11307,-2360324469.61697,-2026483912.1849198,-2212630085.14664,-1460040438.4378,-1507380401.9206803,-975400320.9036999,-3113207.400320053,47798167.33019018,-995541666.6666698,-1507596237.2469296,-1785766361.6605902,-1248100000.0,-786047904.1916203,-863532934.1317406,-200389105.0583706,-55711538.46153927,51608527.13179016,1315616495.7086,1296177020.5692902,1625172834.4855595,626153220.8900595,698198019.802021,563256704.9808006,1288523949.1690998,327533039.6476002,471012992.2425995,-987542046.4224987,198541672.7535019,-8075985718.7805,-8611913894.083,-6226638860.305389,-8650895013.08053,-3705702629.9309697,-2992209575.7840004,-3662179669.5303698,-4476922674.4097,-3608621144.98154,-2101889415.79285,-4333884996.61264,-5194474076.01057,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-215486725.66371703,-155899638.33634806,-78200649.30482101,-36099830.79526198,-62240700.79472399,-121036536.29486501,-15349913.394173026,-15894039.735099077,-112132576.11525607,-159543697.788782,-152546231.7977531,-225214003.80001998,-428035078.3410101,-703066449.02632,-2001462316.58951,-2397452433.52353,-1844204322.3900898,-2460854352.179403,-3058446920.65369,-3711288243.17581,-4187662526.161083,-3304866546.621034,-2508925272.71509,-2050455129.9026613,-1803387751.34969,-2103938743.8851,-2165278629.8785696,-1716304935.6409903,-2096994831.4815402,-3506457892.81643,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1057594166.7024671,-1158705936.0167592,-1238320425.4484391,-1265580763.841564,-1037990486.741996,-916141353.05478,-779955515.00351,-727769359.89119,-722176847.3232899,-595625027.90956,-316042351.5181699,-48296388.69068003,150348819.0869801,-39943891.554830074,-253200481.17394018,-550489062.3185701,-1105681455.74051,-1835652104.9634905,-2821981474.07283,-2100397256.0023003,-2697208503.684449,-4469925274.9350195,-3816241701.3564205,-4841541685.71361,-4607578393.30842,-3104596033.58393,-1354122897.527089,-951281055.0179796,-1803781665.1805992,-576761784.0901699,-631133182.7142601,-1183580233.0922089,-3164177373.876499,-3021112851.7005997
Thailand,-35077326.38446599,6838113.364523053,-64942528.735632956,-114738358.13730198,-55240384.61538494,-52932692.307693005,-17500000.0,-115576923.07692003,-227596153.84614992,-267740384.61538005,-309086538.46154,-208269230.76923013,-81346040.431,-156454352.02716994,-324268299.4044204,-686383795.2185597,-419507685.8190398,-1071906352.6296897,-1014894544.9381409,-1840938234.9795303,-2024090911.1109705,-2186206760.33018,-626605535.3807793,-2867898579.2941294,-1783296330.7946587,-1061199599.232441,876044811.4848995,283017444.91539955,-856887188.2752991,-1852420620.521801,-6416534514.795898,-6427021888.916595,-4468914487.3601,-5299331020.527901,-6989078945.3594055,-11327272984.144302,-11416470781.724304,2136056834.4922943,17772192803.5346,15416652650.566307,10594886497.622604,7498576473.209602,8490183782.931702,9673296489.636093,7835357474.185013,-1984876727.151001,7237609498.95401,20697063961.742004,6981025386.826996,27066211193.014984,19517413294.10199,7543979215.6119995,904575387.802002,7902306215.456024,23962838725.18701,41870119400.951996,56079513869.735016,56835761401.265015,44768334334.770996,50852391002.38599,25964513657.44101,-202645062.20098877,-10560103133.360962,9058970399.822021
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-566576300.0,-710223200.0,-773638500.0,-532517900.0,-407193800.0,-279202100.0,-364926700.0,-590382200.0,-755905700.0,-1013015400.0,-1034226100.0,-1333972700.0,-1325990300.0,-955583900.0,-1065272700.0,-858375700.0,-885814400.0,-852929700.0,-917350500.0,-572886700.0,-246925300.0,984624100.0,436438900.0,-903715900.0
Togo,,,,-19356425.375872098,-18936817.136991605,-16417583.134650104,-5173349.067667708,2296251.532992199,7415676.756395698,6518824.304487988,-4379907.442946002,-23715655.253364995,-34092199.86029501,-38734391.61917502,139275876.756158,-156961472.85581002,-86633908.737598,-205529886.856295,-347727997.571169,-345615402.041553,-212048501.90071702,-212808833.57290304,-152302303.27966392,-86728710.14671099,-7756558.846044004,-93986788.79077798,-176165176.395607,-165402311.9789331,-231056754.48071098,-177517346.09261608,-167419233.2612611,-201621961.339486,-184284412.72345996,-135238578.258605,-82192916.64636803,-186521934.65997195,-196858456.32675403,-174557318.21405303,-215086072.247177,-165418891.11107498,-178970129.19639397,-217202586.81918,-210489485.30427903,-266850191.019817,-342211068.8955569,-357277736.5316061,-382484469.8228611,-490207654.57229805,-557812974.9544101,-520967151.1821201,-566283220.1558499,-834959604.3172297,-565561959.3934097,-881852423.72244,-847026260.2481201,-935143758.4376101,-821794440.8103497,-501845539.55499005,-626162963.12759,-595602390.5630202,-667615259.3390498,-861413122.00628,-1167372625.7605703,-1248842363.1412501
